  49.7493898 -2000.
  49.6934781 -1900.
  49.5989403 -1800.
  49.4672508 -1700.
  49.2998495 -1600.
  49.0981424 -1500.
  48.8635018 -1400.
  48.5972674 -1300.
  48.3007461 -1200.
  47.9752133 -1100.
  47.6219125 -1000.
  47.2420566 -900.
  46.8368279 -800.
  46.4073789 -700.
  45.9548326 -600.
  45.480283 -500.
  44.9847956 -400.
  44.4694079 -300.
  43.9351301 -200.
  43.3829451 -100.
  42.8138092  0.
  42.2286528  100.
  41.6283805  200.
  41.0138718  300.
  40.3859812  400.
  39.7455394  500.
  39.0933527  600.
  38.4302043  700.
  37.7568545  800.
  37.0740408  900.
  36.3824788  1000.
  35.6828624  1100.
  34.975864  1200.
  34.2621355  1300.
  33.5423082  1400.
  32.8169932  1500.
  32.0867823  1600.
  31.3522478  1700.
  30.6139434  1800.
  29.8724041  1900.
  29.128147  2000.
  28.3816715  2100.
  27.6334596  2200.
  26.8839766  2300.
  26.1336709  2400.
  25.382975  2500.
  24.6323054  2600.
  23.8820631  2700.
  23.1326339  2800.
  22.384389  2900.
  21.637685  3000.
  20.8928643  3100.
  20.1502556  3200.
  19.4101742  3300.
  18.6729221  3400.
  17.9387886  3500.
  17.2080503  3600.
  16.4809717  3700.
  15.7578055  3800.
  15.0387925  3900.
  14.3241625  4000.
  13.614134  4100.
  12.908915  4200.
  12.2087027  4300.
  11.5136845  4400.
  10.8240376  4500.
  10.1399297  4600.
  9.46151901  4700.
  8.78895469  4800.
  8.12237698  4900.
  7.46191752  5000.
  6.80769956  5100.
  6.15983821  5200.
  5.51844068  5300.
  4.88360651  5400.
  4.25542781  5500.
  3.63398945  5600.
  3.01936933  5700.
  2.41163857  5800.
  1.81086169  5900.
  1.2170969  6000.
  0.630396214  6100.
  0.0508057117  6200.
 -0.005216343  6300.
 -0.0108688906  6400.
 -0.0164492921  6500.
 -0.0219573056  6600.
 -0.0273927394  6700.
 -0.0327554504  6800.
 -0.0380453418  6900.
 -0.0432623619  7000.
 -0.0484065022  7100.
 -0.0534777959  7200.
 -0.0584763163  7300.
 -0.0634021751  7400.
 -0.0682555211  7500.
 -0.0730365385  7600.
 -0.0777454455  7700.
 -0.0823824932  7800.
 -0.0869479637  7900.
 -0.0914421692  8000.
 -0.0958654503  8100.
 -0.100218175  8200.
 -0.104500738  8300.
 -0.108713557  8400.
 -0.112857075  8500.
 -0.116931758  8600.
 -0.120938091  8700.
 -0.124876581  8800.
 -0.128747754  8900.
 -0.132552154  9000.
 -0.136290343  9100.
 -0.139962896  9200.
 -0.143570406  9300.
 -0.147113481  9400.
 -0.15059274  9500.
 -0.154008814  9600.
 -0.157362349  9700.
 -0.160653999  9800.
 -0.163884428  9900.
 -0.167054311  10000.
 -0.170164329  10100.
 -0.173215172  10200.
 -0.176207537  10300.
 -0.179142128  10400.
 -0.182019653  10500.
 -0.184840826  10600.
 -0.187606364  10700.
 -0.190316991  10800.
 -0.19297343  10900.
 -0.195576409  11000.
 -0.198126658  11100.
 -0.200624908  11200.
 -0.203071891  11300.
 -0.20546834  11400.
 -0.207814988  11500.
 -0.210112567  11600.
 -0.212361809  11700.
 -0.214563445  11800.
 -0.216718203  11900.
 -0.21882681  12000.
 -0.220889991  12100.
 -0.222908467  12200.
 -0.224882958  12300.
 -0.226814178  12400.
 -0.228702841  12500.
 -0.230549653  12600.
 -0.232355317  12700.
 -0.234120535  12800.
 -0.235845998  12900.
 -0.237532398  13000.
 -0.239180418  13100.
 -0.240790738  13200.
 -0.242364029  13300.
 -0.243900961  13400.
 -0.245402193  13500.
 -0.246868382  13600.
 -0.248300176  13700.
 -0.249698218  13800.
 -0.251063143  13900.
 -0.252395582  14000.
 -0.253696156  14100.
 -0.25496548  14200.
 -0.256204164  14300.
 -0.257412808  14400.
 -0.258592006  14500.
 -0.259742345  14600.
 -0.260864405  14700.
 -0.261958757  14800.
 -0.263025966  14900.
 -0.264066588  15000.
 -0.265081174  15100.
 -0.266070264  15200.
 -0.267034394  15300.
 -0.26797409  15400.
 -0.268889869  15500.
 -0.269782245  15600.
 -0.27065172  15700.
 -0.27149879  15800.
 -0.272323943  15900.
 -0.273127661  16000.
 -0.273910416  16100.
 -0.274672673  16200.
 -0.27541489  16300.
 -0.276137517  16400.
 -0.276840998  16500.
 -0.277525766  16600.
 -0.278192251  16700.
 -0.278840873  16800.
 -0.279472043  16900.
 -0.280086169  17000.
 -0.280683649  17100.
 -0.281264873  17200.
 -0.281830226  17300.
 -0.282380085  17400.
 -0.282914821  17500.
 -0.283434795  17600.
 -0.283940364  17700.
 -0.284431878  17800.
 -0.284909678  17900.
 -0.285374102  18000.
 -0.285825478  18100.
 -0.286264128  18200.
 -0.28669037  18300.
 -0.287104513  18400.
 -0.28750686  18500.
 -0.28789771  18600.
 -0.288277352  18700.
 -0.288646073  18800.
 -0.289004151  18900.
 -0.28935186  19000.
 -0.289689467  19100.
 -0.290017234  19200.
 -0.290335417  19300.
 -0.290644265  19400.
 -0.290944025  19500.
 -0.291234935  19600.
 -0.29151723  19700.
 -0.291791139  19800.
 -0.292056886  19900.
 -0.292314688  20000.
 -99999.  0.
  3. -80.
