  49.7493898 -2000.
  0. -2000.
  49.7493898 -2000.
  49.6934781 -1900.
  0. -1900.
  49.6934781 -1900.
  49.5989403 -1800.
  0. -1800.
  49.5989403 -1800.
  49.4672508 -1700.
  0. -1700.
  49.4672508 -1700.
  49.2998495 -1600.
  0. -1600.
  49.2998495 -1600.
  49.0981424 -1500.
  0. -1500.
  49.0981424 -1500.
  48.8635018 -1400.
  0. -1400.
  48.8635018 -1400.
  48.5972674 -1300.
  0. -1300.
  48.5972674 -1300.
  48.3007461 -1200.
  0. -1200.
  48.3007461 -1200.
  47.9752133 -1100.
  0. -1100.
  47.9752133 -1100.
  47.6219125 -1000.
  0. -1000.
  47.6219125 -1000.
  47.2420566 -900.
  0. -900.
  47.2420566 -900.
  46.8368279 -800.
  0. -800.
  46.8368279 -800.
  46.4073789 -700.
  0. -700.
  46.4073789 -700.
  45.9548326 -600.
  0. -600.
  45.9548326 -600.
  45.480283 -500.
  0. -500.
  45.480283 -500.
  44.9847956 -400.
  0. -400.
  44.9847956 -400.
  44.4694079 -300.
  0. -300.
  44.4694079 -300.
  43.9351301 -200.
  0. -200.
  43.9351301 -200.
  43.3829451 -100.
  0. -100.
  43.3829451 -100.
  42.8138092  0.
  0.  0.
  42.8138092  0.
  42.2286528  100.
  0.  100.
  42.2286528  100.
  41.6283805  200.
  0.  200.
  41.6283805  200.
  41.0138718  300.
  0.  300.
  41.0138718  300.
  40.3859812  400.
  0.  400.
  40.3859812  400.
  39.7455394  500.
  0.  500.
  39.7455394  500.
  39.0933527  600.
  0.  600.
  39.0933527  600.
  38.4302043  700.
  0.  700.
  38.4302043  700.
  37.7568545  800.
  0.  800.
  37.7568545  800.
  37.0740408  900.
  0.  900.
  37.0740408  900.
  36.3824788  1000.
  0.  1000.
  36.3824788  1000.
  35.6828624  1100.
  0.  1100.
  35.6828624  1100.
  34.975864  1200.
  0.  1200.
  34.975864  1200.
  34.2621355  1300.
  0.  1300.
  34.2621355  1300.
  33.5423082  1400.
  0.  1400.
  33.5423082  1400.
  32.8169932  1500.
  0.  1500.
  32.8169932  1500.
  32.0867823  1600.
  0.  1600.
  32.0867823  1600.
  31.3522478  1700.
  0.  1700.
  31.3522478  1700.
  30.6139434  1800.
  0.  1800.
  30.6139434  1800.
  29.8724041  1900.
  0.  1900.
  29.8724041  1900.
  29.128147  2000.
  0.  2000.
  29.128147  2000.
  28.3816715  2100.
  0.  2100.
  28.3816715  2100.
  27.6334596  2200.
  0.  2200.
  27.6334596  2200.
  26.8839766  2300.
  0.  2300.
  26.8839766  2300.
  26.1336709  2400.
  0.  2400.
  26.1336709  2400.
  25.382975  2500.
  0.  2500.
  25.382975  2500.
  24.6323054  2600.
  0.  2600.
  24.6323054  2600.
  23.8820631  2700.
  0.  2700.
  23.8820631  2700.
  23.1326339  2800.
  0.  2800.
  23.1326339  2800.
  22.384389  2900.
  0.  2900.
  22.384389  2900.
  21.637685  3000.
  0.  3000.
  21.637685  3000.
  20.8928643  3100.
  0.  3100.
  20.8928643  3100.
  20.1502556  3200.
  0.  3200.
  20.1502556  3200.
  19.4101742  3300.
  0.  3300.
  19.4101742  3300.
  18.6729221  3400.
  0.  3400.
  18.6729221  3400.
  17.9387886  3500.
  0.  3500.
  17.9387886  3500.
  17.2080503  3600.
  0.  3600.
  17.2080503  3600.
  16.4809717  3700.
  0.  3700.
  16.4809717  3700.
  15.7578055  3800.
  0.  3800.
  15.7578055  3800.
  15.0387925  3900.
  0.  3900.
  15.0387925  3900.
  14.3241625  4000.
  0.  4000.
  14.3241625  4000.
  13.614134  4100.
  0.  4100.
  13.614134  4100.
  12.908915  4200.
  0.  4200.
  12.908915  4200.
  12.2087027  4300.
  0.  4300.
  12.2087027  4300.
  11.5136845  4400.
  0.  4400.
  11.5136845  4400.
  10.8240376  4500.
  0.  4500.
  10.8240376  4500.
  10.1399297  4600.
  0.  4600.
  10.1399297  4600.
  9.46151901  4700.
  0.  4700.
  9.46151901  4700.
  8.78895469  4800.
  0.  4800.
  8.78895469  4800.
  8.12237698  4900.
  0.  4900.
  8.12237698  4900.
  7.46191752  5000.
  0.  5000.
  7.46191752  5000.
  6.80769956  5100.
  0.  5100.
  6.80769956  5100.
  6.15983821  5200.
  0.  5200.
  6.15983821  5200.
  5.51844068  5300.
  0.  5300.
  5.51844068  5300.
  4.88360651  5400.
  0.  5400.
  4.88360651  5400.
  4.25542781  5500.
  0.  5500.
  4.25542781  5500.
  3.63398945  5600.
  0.  5600.
  3.63398945  5600.
  3.01936933  5700.
  0.  5700.
  3.01936933  5700.
  2.41163857  5800.
  0.  5800.
  2.41163857  5800.
  1.81086169  5900.
  0.  5900.
  1.81086169  5900.
  1.2170969  6000.
  0.  6000.
  1.2170969  6000.
  0.630396214  6100.
  0.  6100.
  0.630396214  6100.
  0.0508057117  6200.
  0.  6200.
  0.0508057117  6200.
 -0.005216343  6300.
  0.  6300.
 -0.005216343  6300.
 -0.0108688906  6400.
  0.  6400.
 -0.0108688906  6400.
 -0.0164492921  6500.
  0.  6500.
 -0.0164492921  6500.
 -0.0219573056  6600.
  0.  6600.
 -0.0219573056  6600.
 -0.0273927394  6700.
  0.  6700.
 -0.0273927394  6700.
 -0.0327554504  6800.
  0.  6800.
 -0.0327554504  6800.
 -0.0380453418  6900.
  0.  6900.
 -0.0380453418  6900.
 -0.0432623619  7000.
  0.  7000.
 -0.0432623619  7000.
 -0.0484065022  7100.
  0.  7100.
 -0.0484065022  7100.
 -0.0534777959  7200.
  0.  7200.
 -0.0534777959  7200.
 -0.0584763163  7300.
  0.  7300.
 -0.0584763163  7300.
 -0.0634021751  7400.
  0.  7400.
 -0.0634021751  7400.
 -0.0682555211  7500.
  0.  7500.
 -0.0682555211  7500.
 -0.0730365385  7600.
  0.  7600.
 -0.0730365385  7600.
 -0.0777454455  7700.
  0.  7700.
 -0.0777454455  7700.
 -0.0823824932  7800.
  0.  7800.
 -0.0823824932  7800.
 -0.0869479637  7900.
  0.  7900.
 -0.0869479637  7900.
